"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain","subcategory"
"sports.uz","Mbappe Frantsiya – Ispaniya oʻyinining eng yomon oʻyinchisi boʻldi, gol urgan Porro esa 7,9 ball bilan eng yaxshi boʻldi","https://sports.uz/news/view/mbappe-frantsiya-ispaniya-o-yinining-eng-yomon-o-yinchisi-bo-ldi-gol-urgan-porro-esa-7-9-ball-bilan-eng-yaxshi-bo-ldi","1","Mbappe Frantsiya – Ispaniya oʻyinining eng yomon oʻyinchisi boʻldi, gol urgan Porro esa 7,9 ball bilan eng yaxshi boʻldi Frantsiya – Ispaniya (0:2) yarim final uchrashuvidan so‘ng GOL Indeksi bo‘yicha eng yuqori bahoni Ispaniya terma jamoasi himoyachisi Pedro Porro qo‘lga kiritdi. Gol muallifi bo‘lgan futbolchiga 7,9 bahosi qo‘yildi. Frantsiya terma jamoasida eng past bahoni Kilian Mbappe oldi – 5,5. Frantsiya terma jamoasi baholari: – darvozabon: Mayk Menyan (5,6); – himoya: Lyuka Din’ (6,1), Dayo Upamekano (6,6), Jyul’ Kunde (6,5), Vilyam Saliba (5,8); – yarim himoya: Orel’yen Tchuameni (6,8), Adrien Rab’yo (7,3); – hujum: Usman Dembele (6,4), Kilian Mbappe (5,5), Maykl Olise (6,5), Bredli Barkolya (6,1). – zahiradagilar: Teo Ernandes (6,2), Maksans Lakrua (6,6), Kuadio Kone (6,7), Rayan Sherki (6,7), Dezire Du’e (6,2).","122","833","20.4","5.63","0.265","0.492","sport","football"
"sports.uz","Mundialda o‘ynagan futbolchi vafot etdi","https://sports.uz/news/view/mundialda-oynagan-futbolchi-vafot-etdi-13-07-2026","1","Mundialda o‘ynagan futbolchi vafot etdi Қитъанинг энг нуфузли мусобақаси ҳисобланган Чемпионлар лигасидаги ғалаба ва 2026 йилги жаҳон чемпионатидаги дебют – 25 ёшли ярим ҳимоячининг карьераси 2026 йил ёзида тез суръатларда ўсиб бораётган эди. Бироқ Жанубий Африка Республикаси миллий терма жамоаси жаҳон чемпионатининг плей-оффидан чиқиб кетганидан кўп ўтмай даҳшатли воқеа юз берди. Яқиндагина орзу ва режаларга тўла бўлган футболчи ҳаётдан кўз юмди. Буни ҳеч ким кутмаган эди Жанубий Африка Республикаси терма жамоаси жаҳон чемпионатида тарихий натижа қайд этиб, илк бор гуруҳ босқичидан плей-оффга чиққан эди. 25 ёшли ярим ҳимоячи Жейден Адамс гуруҳ босқичида учта ўйинда майдонга тушди. У Мексика ва Чехияга қарши баҳсларни асосий таркибда бошлади, Жанубий Кореяга қарши эса захирадан майдонга тушди.","112","804","18.33","6.08","0.318","0.492","sport","football"
"sports.uz","Husanov ichki kurashni boshladi","https://sports.uz/news/view/husanov-ichki-kurashni-boshladi-21-07-2026","1","Husanov ichki kurashni boshladi Ўтган мавсумни Англия кубоги ва Англия лигаси кубоги совриндори сифатида якунлаган “Манчестер Сити”да янги давр бошланди. Энди жамоани сўнгги ўн йилда бошқарган Хосеп Гвардиола клубда эмас. Испаниялик мураббий ўрнини унинг италиялик шогирди Энцо Мареска эгаллади. Бу мутахассис жамоани янги чўққиларга олиб чиқиши талаб этилади. Навбатдаги мавсумгача Мареска жамоанинг асосий ўзагини шакллантириши, футболчиларга ўз ўйин фалсафаси ва услубларини сингдириши, бошланғич таркибни танлаб олиши керак бўлади. “Манчестер Сити” асосий таркибидаги футболчиларнинг аксарияти клубга қайтди ва Энцо Мареска қўл остида дастлабки машғулотини ўтказди. Энди ҳар бир ўйинчи янги мураббийлар штабига асосий таркибда ўйнашга қодирлигини исботлаши керак ва шу тариқа, ички рақобат ва кураш бошланди.","105","812","15.14","6.55","0.425","0.493","sport","football"
"sports.uz","Bellingemning JCh-2026 yarim finalida argentinalik futbolchining boshiga urgani sababi ma'lum bo‘ldi","https://sports.uz/news/view/bellingemning-jch-2026-yarim-finalida-argentinalik-futbolchining-boshiga-urgani-sababi-ma-lum-bo-ldi","1","Bellingemning JCh-2026 yarim finalida argentinalik futbolchining boshiga urgani sababi ma'lum bo‘ldi Jurnalistlar ingliz yarim himoyachisi Jud Bellingem nega jahon chempionati — 2026 yarim finalida Angliya – Argentina uchrashuvi yakunlangandan so‘ng argentinalik Valentin Barkoga zarba bergani sabablarini aniqlashdi. As nashri ma’lumotlariga ko‘ra, Enzo Fernandez javob golini urganidan keyin Valentin Barko zahira o‘rindigini tark etib, Angliya terma jamoasi o‘yinchilari oldida juda namoyishkorona tarzda golni nishonlagan. Uchrashuv tugashini bildiruvchi so‘nggi svistokdan so‘ng esa u Bellingemga ispanchada haqoratomuz so‘zlar aytgan. Barko Bellingem ispan tilini tushunmaydi, deb o‘ylagan. Ammo «uch sher» yarim himoyachisi Ispaniya chempionatida to‘p surgani bois aytilgan gaplarni anglab yetgan. Shuning ortidan Jud Bellingem Valentina Barkoga qo‘li bilan bosh orqa qismiga zarba bergan.","110","896","19.83","6.33","0.235","0.493","sport","football"
"sports.uz","Bugun muhim uchrashuv! Shomurodov Evropadagi yurishini boshlaydi","https://sports.uz/news/view/bugun-muhim-uchrashuv-shomurodov-evropadagi-yurishini-boshlaydi-21-07-2026","2","Жамоа ўтган мавсум ҳам УЕФА Конференциялар лигасининг плей-офф босқичида қатнашиб, мусобақани кутилганидан анча эрта тарк этди. Бу гал эса, Нури Шахин шогирдлари 2026/2027 йилги Европа мавсумини гуруҳ босқичига чиқиш мақсади билан бошлайди. Мавсумдаги биринчи расмий учрашув “Истанбул Башакшеҳир” янги мавсумдаги илк расмий учрашувини ўз мухлислари кўз ўнгида ўтказади. Жамоа бош мураббий Нури Шахин қўл остида мавсумолди тайёргарлигини 22 июнь куни Истанбулда бошлади. 2 июлга қадар “Башакшеҳир Фотиҳ Терим” стадионидаги машғулот базасида тайёргарлик олиб борган жамоа дастлабки йиғинни Ўзбекистоннинг “Навбаҳор” клубига қарши ўртоқлик баҳси билан якунлади ва учрашувда 2:4 ҳисобида ютқазди. Шундан сўнг “Истанбул Башакшеҳир” 5–15 июль кунлари Австриянинг Гайнберг шаҳрида йиғин ўтказди.","102","788","16.33","6.64","0.367","0.494","sport","football"
"sports.uz","""Arsenal"" asosiy himoyachisi 2027 yilgacha o'ynolmaydi","https://sports.uz/news/view/arsenal-asosiy-himoyachisi-2027-yilgacha-o-ynolmaydi","2","Jahon chempionatida esa u Frantsiya terma jamoasi tarkibida oltita to‘liq bo‘lmagan uchrashuvda maydonga tushdi, ammo gol yoki golli pas bilan ajralib tura olmadi.","23","163","25.0","5.48","0.08","0.494","sport","football"
"sports.uz","Husanov jahon chempionatida muhim figura bo‘lib chiqdi","https://sports.uz/news/view/husanov-jahon-chempionatida-muhim-figura-bo-lib-chiqdi","1","Husanov jahon chempionatida muhim figura bo‘lib chiqdi O‘zbekiston milliy terma jamoasi va Angliyaning «Manchester Siti» klubi himoyachisi Abduqodir Husanov 2026 yildgi jahon chempionatida yuqori statistik ko‘rsatkichlar qayd etdi. Jahon chempionati bosh tashkilotchisi FIFA ma’lumotlariga ko‘ra, o‘zbekistonlik futbolchi musobaqada ishtirok etgan barcha o‘yinchilar orasida uzatmalar soni bo‘yicha oltinchi o‘rinni egalladi. Himoyachilar kesimida esa Abduqodir kuchli uchlikdan joy olgan. Bu ko‘rsatkichlar Husanovning nafaqat himoyani mustahkam ushlashda, balki terma jamoa hujumlarini boshlashda ham muhim figuraga aylanganini ko‘rsatadi. Futbolchi topsiz o‘yin epizodlarida ham faolligi bilan ajralib turdi. 22 yoshli markaziy himoyachi Kolumbiya, Portugaliya va Kongo Demokratik Respublikasi hujumkor futbolchilarini 11 marta xatoga yo‘l qo‘yishga majbur qildi, 23 holatda raqibga sezilarli bosim o‘tkazdi va sakkiz bor to‘pga ega bo‘lgan futbolchiga bevosita pressing qo‘lladi.","118","983","22.0","6.26","0.152","0.495","sport","football"
"sports.uz","Shomurodov va Fayzullaev jamoasi Markaziy Osiyodan yana bir oʻyinchini soʻradi","https://sports.uz/news/view/shomurodov-va-fayzullaev-jamoasi-markaziy-osiyodan-yana-bir-oyinchini-soradi-18-07-2026","1","Shomurodov va Fayzullaev jamoasi Markaziy Osiyodan yana bir oʻyinchini soʻradi O‘zbekiston milliy terma jamoasi yetakchilari Eldor Shomurodov va Abbosbek Fayzullaev klublar miqyosida Turkiya Superligasida “Istanbul Boshakshehir” sharafini munosib himoya qilayotganligi bois, Markaziy Osiyodagi futbol ishqibozlari bu jamoa o‘yinlarini kuzatib bormoqda. O‘z navbatida, Istanbul klubi mutasaddilari va skautlari ham ushbu mintaqa futbolchilariga e’tibor qarata boshladi. Qozog‘iston futboli manbalarining ma’lum qilishicha, “Istanbul Boshakshehir” futbol klubi “Ordabasi” jamoasining 19 yoshli hujumchisi Jasulan Amirni sotib olish istagini bildirgan. Iqtidorli o‘yinchi transferi bo‘yicha tushgan takliflar haqida “Ordabasi” prezidenti Darxan Qizaybaev o‘z fikr-mulohazalarini va pozitsiyasini bildirdi. - Jasulan Amir bo‘yicha juda ko‘p takliflar bor. Klubni ham, futbolchini ham qoniqtiradigan taklif kelsa, biz uni albatta qabul qilamiz.","110","939","20.0","6.63","0.208","0.495","sport","football"
"sports.uz","Barsada katta yo‘qotish","https://sports.uz/news/view/barsada-katta-yoqotish-15-07-2026","2","Agar prognozlar tasdiqlansa va tiklanish to‘rt oy davom etsa, de Yong faqat noyabr oyida maydonga qaytishi mumkin va mavsum boshlanishining katta qismini o‘tkazib yuboradi. Niderlandiya terma jamoasi 2026 yildagi jahon chempionatining 1/16 finalida Marokashga penaltilar seriyasida mag‘lub bo‘lib (1:1, penaltilarda 2:3), musobaqani tark etgan edi.","45","348","22.5","6.2","0.133","0.495","sport","football"
"sports.uz","""So'g'diyona"" 6 nafar futbolchini o'z safiga qo'shib oldi","https://sports.uz/news/view/sogdiyona-6-nafar-futbolchini-oz-safiga-qoshib-oldi-14-07-2026","1","""So'g'diyona"" 6 nafar futbolchini o'z safiga qo'shib oldi Jizzaxning ""So‘gdiyona"" jamoasi 6 nafar futbolchi bilan shartnoma imzolaganini e’lon qildi. Unga ko‘ra, ""bo‘rilar"" Milan Mitrovich, Shohjahon Sultonmurodov, Behruz Jumatov, Zenan Zaymovich, Behruz Asqarov va Jamshid Boltaboev bilan yil yakuniga qadar bitim tuzdi. Eslatib o‘tamiz, jizzaxliklar 11-turdan so‘ng 9 ochko bilan 15-pog‘onada bormoqda.","51","404","18.33","5.87","0.345","0.495","sport","football"
"sports.uz","Husanov singan oyoq bilan maydonga tushganini tan oldi","https://sports.uz/news/view/husanov-singan-oyoq-bilan-maydonga-tushganini-tan-oldi-15-07-2026","1","Husanov singan oyoq bilan maydonga tushganini tan oldi Ўзбекистон миллий терма жамоаси таркибида 2026 йилги жаҳон чемпионатида иштирок этган Абдуқодир Ҳусанов ўзининг фаолиятида муҳим босқич бўлиб хизмат қилган Беларусга борди. У катта футболга йўл очиб берган мутахассисларга миннатдорчилик билдиришни истади. Футболчи ва унинг вакиллари Беларусь спорт вазири Сергей Ковальчук билан учрашув чоғида беларус халқи ҳақида кўплаб илиқ фикрларни билдирдилар. Айниқса, икки йил саккиз ой давомида Ҳусанов билан ишлаган таниқли мураббий Анатолий Юревичга алоҳида миннатдорлик изҳор қилинди. Абдуқодир Ҳусанов Тошкентнинг “Бунёдкор” клуби академияси тарбияланувчиси ҳисобланади, аммо асосий жамоа сафида бирорта ҳам расмий ўйин ўтказмаган. У 2022 йилда, 16 ёшида Минскнинг “Энергетик-БГУ” клубига кўчиб ўтди ва у ерда Анатолий Юревич қўл остида иш бошлади. 2023 йил ёзида истиқболли ҳимоячини Франциянинг “Ланс” клуби 450 минг евро эвазига сотиб олди. 2025 йил январь ойида эса “Манчестер Сити” уни 40 миллион евро эвазига ўз сафига қўшиб олди.","142","1037","17.0","6.27","0.382","0.498","sport","football"
"sports.uz","O'zbek futbolchisi Yevropa Chempionlar ligasida birinchi to'siqdan o'tdi","https://sports.uz/news/view/ozbek-futbolchisi-evropa-chempionlar-ligasida-birinchi-tosiqdan-otdi-15-07-2026","1","O'zbek futbolchisi Yevropa Chempionlar ligasida birinchi to'siqdan o'tdi Европа майдонларида УЕФА Чемпионлар лигасининг саралаш босқичи ўйинлари бўлиб ўтмоқда. Озарбайжоннинг амалдаги чемпиони “Сабах” биринчи саралаш босқичида Уэльснинг “Нью-Сейнтс” жамоасига тўқнаш келди. Бокуликлар қитъанинг энг нуфузди турниридаги дебютида ўз мухлислари кўз ўнгида уэльсликларни 2:0 ҳисобида мағлубиятга учратган эди. Ўша ўйиннинг биринчи бўлимида ҳисоб очилмаган эди. Аммо учрашувнинг иккинчи ярмида Велько Шимич ва Кахим Пэррис биттадан гол урганди. Ушбу баҳсда “Сабах”даги легионеримиз Умарали Раҳмоналиев бошланғич таркибда майдонга тушиб, Европа Чемпионлар лигасидаги дебютини нишонлади. “Нью-Сейнтс” жамоаси майдонида ўтган иккинчи учрашувда ҳам устунлик озарбайжонлик футболчилар томонидан бўлди. “Сабах” биринчи бўлимнинг ўзида Жой-Лэнс Миккельс ва Аарон Малуданинг голлари эвазига ҳисобда олдинга чиқиб олди.","107","905","13.75","7.04","0.464","0.498","sport","football"
